ticker,calendarDate,accumulatedOtherComprehensiveIncome,assets,assetsCurrent,assetsNonCurrent,bookValuePerShare,capitalExpenditure,cashAndEquivalents,cashAndEquivalentsUSD,costOfRevenue,consolidatedIncome,currentRatio,debtToEquityRatio,debt,debtCurrent,debtNonCurrent,debtUSD,deferredRevenue,depreciationAmortizationAndAccretion,deposits,dividendYield,dividendsPerBasicCommonShare,earningBeforeInterestTaxes,earningsBeforeInterestTaxesDepreciationAmortization,EBITDAMargin,earningsBeforeInterestTaxesDepreciationAmortizationUSD,earningBeforeInterestTaxesUSD,earningsBeforeTax,earningsPerBasicShare,earningsPerDilutedShare,earningsPerBasicShareUSD,shareholdersEquity,shareholdersEquityUSD,enterpriseValue,enterpriseValueOverEBIT,enterpriseValueOverEBITDA,freeCashFlow,freeCashFlowPerShare,foreignCurrencyUSDExchangeRate,grossProfit,grossMargin,goodwillAndIntangibleAssets,interestExpense,investedCapital,inventory,investments,investmentsCurrent,investmentsNonCurrent,totalLiabilities,currentLiabilities,liabilitiesNonCurrent,marketCapitalization,netCashFlow,netCashFlowBusinessAcquisitionsDisposals,issuanceEquityShares,issuanceDebtSecurities,paymentDividendsOtherCashDistributions,netCashFlowFromFinancing,netCashFlowFromInvesting,netCashFlowInvestmentAcquisitionsDisposals,netCashFlowFromOperations,effectOfExchangeRateChangesOnCash,netIncome,netIncomeCommonStock,netIncomeCommonStockUSD,netLossIncomeFromDiscontinuedOperations,netIncomeToNonControllingInterests,profitMargin,operatingExpenses,operatingIncome,tradeAndNonTradePayables,payoutRatio,priceToBookValue,priceEarnings,priceToEarningsRatio,propertyPlantEquipmentNet,preferredDividendsIncomeStatementImpact,sharePriceAdjustedClose,priceSales,priceToSalesRatio,tradeAndNonTradeReceivables,accumulatedRetainedEarningsDeficit,revenues,revenuesUSD,researchAndDevelopmentExpense,shareBasedCompensation,sellingGeneralAndAdministrativeExpense,shareFactor,shares,weightedAverageShares,weightedAverageSharesDiluted,salesPerShare,tangibleAssetValue,taxAssets,incomeTaxExpense,taxLiabilities,tangibleAssetsBookValuePerShare,workingCapital,change_leverage,change_curr_ratio,change_shares,change_gross_margin
LUV,2020-03-31,-186000000,26885000000,7028000000.0,19857000000.0,17.621,-224000000,3940000000,3940000000,1481000000,-94000000,0.686,1.963,6349000000,3125000000.0,3224000000.0,6349000000,0,311000000,0,0.025,0.18,-116000000,195000000,0.046,195000000,-116000000,-144000000,-0.18,-0.18,-0.18,9075000000,9075000000,17222657778.0,7.0,4.706,-601000000,-1.167,1,2753000000,0.65,970000000,28000000,18083000000,518000000,1605000000,1605000000.0,0.0,17810000000,10241000000.0,7569000000.0,14813657778.0,1392000000,0,-440000000,2422000000,-188000000,1774000000,-5000000,-81000000,-377000000,0,-94000000,-94000000,-94000000,0,0,-0.022,2863000000,-110000000,1043000000,-1.0,1.632,8.144,8.537,18267000000,0,29.11,0.689,0.697,709000000,17757000000.0,4234000000,4234000000,0,0,1854000000,1.0,508885530,515000000,515000000.0,8.221,25915000000,0,-50000000,2278000000,50.32,-3213000000.0,2353000000,0.019,-8410010,-0.0469999999999999
LYB,2020-03-31,-2313000000,31100000000,9692000000.0,21408000000.0,21.947,-660000000,1633000000,1633000000,6868000000,144000000,1.755,3.244,14847000000,1496000000.0,13351000000.0,14847000000,0,342000000,0,0.076,1.05,308000000,650000000,0.087,650000000,308000000,219000000,0.42,0.42,0.42,7324000000,7324000000,31621236419.0,9.0,6.427,-118000000,-0.354,1,626000000,0.084,2608000000,89000000,36185000000,3973000000,2257000000,199000000.0,2058000000.0,23757000000,5521000000.0,18236000000.0,18407236419.0,745000000,0,-4000000,1516000000,-351000000,884000000,-663000000,1000000,542000000,-18000000,144000000,142000000,142000000,-1000000,0,0.019,322000000,304000000,2638000000,2.5,2.513,6.775,7.036,15840000000,2000000,55.16,0.55,0.55,3043000000,4227000000.0,7494000000,7494000000,27000000,16000000,295000000,1.0,333706244,333706244,,22.457,28492000000,0,75000000,1961000000,85.38,4171000000.0,1569000000,-0.0750000000000001,151358,-0.055
M,2019-12-31,-995000000,21172000000,6810000000.0,14362000000.0,20.595,-233000000,685000000,685000000,5266000000,340000000,1.184,2.32,7078000000,539000000.0,6539000000.0,7078000000,0,256000000,0,0.281,0.755,495000000,751000000,0.09,751000000,495000000,449000000,1.1,1.09,1.1,6377000000,6377000000,8055795938.0,9.0,4.209,1203000000,3.885,1,3071000000,0.368,4347000000,46000000,17468000000,5188000000,0,0.0,0.0,14795000000,5750000000.0,9045000000.0,1662795938.0,380000000,0,0,-666000000,-117000000,-783000000,-273000000,0,1436000000,0,340000000,340000000,340000000,0,0,0.041,2798000000,273000000,5130000000,0.686,0.261,2.948,2.951,9301000000,0,5.37,0.068,0.068,409000000,7989000000.0,8337000000,8337000000,0,-2000000,2509000000,1.0,309645426,309645426,,26.924,16825000000,0,109000000,1250000000,54.336,1060000000.0,-424000000,-0.0969999999999999,680129,-0.032
MA,2020-03-31,-1079000000,30648000000,18123000000.0,12525000000.0,5.371,-209000000,11725000000,11725000000,0,1693000000,1.866,4.659,12466000000,0.0,12466000000.0,12466000000,0,144000000,1518000000,0.006,0.4,2056000000,2200000000,0.549,2200000000,2056000000,1987000000,1.68,1.68,1.68,5398000000,5398000000,266330694758.0,27.0,25.83,1650000000,1.642,1,4009000000,1.0,5517000000,69000000,16160000000,0,477000000,477000000.0,0.0,25150000000,9712000000.0,15438000000.0,265589694758.0,3364000000,0,-1352000000,3959000000,-403000000,2100000000,-507000000,54000000,1859000000,-88000000,1693000000,1693000000,1693000000,0,0,0.422,1798000000,2211000000,371000000,0.238,49.201,33.412,33.707,1901000000,0,264.6,15.62,15.64,2441000000,35273000000.0,4009000000,4009000000,0,52000000,1648000000,1.0,1003740343,1005000000,1010000000.0,3.989,25131000000,550000000,294000000,82000000,25.006,8411000000.0,3939000000,0.4460000000000002,-1368621,0.0
MAR,2019-12-31,-361000000,25051000000,3127000000.0,21924000000.0,2.168,-418000000,225000000,225000000,4704000000,279000000,0.468,34.634,11822000000,977000000.0,10845000000.0,11822000000,840000000,196000000,0,0.019,0.96,421000000,617000000,0.115,617000000,421000000,326000000,0.86,0.85,0.86,703000000,703000000,50386028164.0,25.0,21.029,77000000,0.237,1,667000000,0.124,17689000000,95000000,12282000000,0,694000000,0.0,694000000.0,24348000000,6677000000.0,17671000000.0,38789028164.0,-47000000,391000000,-432000000,105000000,-157000000,-501000000,-41000000,-5000000,495000000,0,279000000,279000000,279000000,0,0,0.052,393000000,274000000,720000000,1.116,55.176,30.471,31.238,2792000000,0,119.64,1.85,1.85,2395000000,9644000000.0,5371000000,5371000000,0,49000000,267000000,1.0,324214545,324214545,,16.566,7362000000,154000000,47000000,290000000,22.707,-3550000000.0,175000000,-0.0369999999999999,-2722674,-0.044
MAS,2020-03-31,-199000000,4840000000,2745000000.0,2095000000.0,-1.319,-24000000,767000000,767000000,1034000000,538000000,1.825,-14.382,2933000000,5000000.0,2928000000.0,2933000000,0,0,0,0.013,0.135,598000000,598000000,0.378,598000000,598000000,563000000,1.93,1.92,1.93,-348000000,-348000000,13111847980.0,8.0,6.93,-17000000,-0.064,1,547000000,0.346,782000000,35000000,4720000000,756000000,0,0.0,0.0,5005000000,1504000000.0,3501000000.0,10945847980.0,70000000,829000000,-582000000,2000000,-37000000,-639000000,807000000,1000000,7000000,-6000000,530000000,530000000,530000000,-397000000,8000000,0.335,322000000,225000000,743000000,0.07,-31.454,8.114,8.7,1032000000,0,41.5,1.628,1.628,1142000000,-412000000.0,1581000000,1581000000,0,0,322000000,1.0,263755373,263755373,,5.994,4058000000,0,33000000,0,15.385,1241000000.0,160000000,0.074,-13979727,-0.086
MAT,2019-12-31,-869484000,5325226000,2247974000.0,3077252000.0,1.422,-40675000,630028000,630028000,760527000,175000,1.76,9.83,3117604000,0.0,3117604000.0,3117604000,0,58104000,0,0.0,0.0,69345000,127449000,0.086,127449000,69345000,9182000,0.0,0.0,0.0,491714000,491714000,6613604475.0,155.0,23.022,653963000,1.891,1,713178000,0.484,1390714000,60163000,5145181000,495504000,0,0.0,0.0,4833512000,1276907000.0,3556605000.0,4126028475.0,411730000,0,0,-249654000,0,-251439000,-35807000,2713000,694638000,4338000,175000,175000,175000,0,0,0.0,645598000,67580000,459357000,,8.391,-19.325,-19.185,853326000,0,11.895,0.916,0.914,936359000,1413181000.0,1473705000,1473705000,0,16828000,645598000,1.0,346870826,345878000,345878000.0,4.261,3934512000,0,9007000,48037000,11.375,971067000.0,-243075000,0.1599999999999999,155336,0.0209999999999999
MCD,2019-12-31,-2482700000,47510800000,3557900000.0,43952900000.0,-10.96,-693000000,898500000,898500000,2502900000,1572200000,0.983,-6.787,34177200000,59100000.0,34118100000.0,34177200000,660600000,413600000,0,0.022,1.25,2309800000,2723400000,0.509,2723400000,2309800000,2026800000,2.1,2.08,2.1,-8210300000,-8210300000,191387935526.0,21.0,17.79,1196300000,1.597,1,2846100000,0.532,2677400000,283000000,74491100000,50200000,1270300000,0.0,1270300000.0,55721100000,3621000000.0,52100100000.0,158109235526.0,-278800000,-15200000,-1417800000,911200000,-935200000,-1441800000,-807000000,0,1889300000,80700000,1572200000,1572200000,1572200000,0,0,0.294,553500000,2292600000,988200000,0.595,-19.257,26.24,26.679,37421200000,0,212.1,7.502,7.629,2224200000,52930500000.0,5349000000,5349000000,0,19500000,653600000,1.0,745446655,749100000,755300000.0,7.141,44833400000,0,454600000,4163200000,59.85,-63100000.0,1327100000,0.14,-7646671,-0.003
MCHP,2019-12-31,-22000000,17588600000,2104000000.0,15484600000.0,23.481,-14100000,397100000,397100000,501900000,311100000,0.9,2.132,9580500000,1400800000.0,8179700000.0,9580500000,0,300000000,0,0.014,0.366,130300000,430300000,0.334,430300000,130300000,10600000,1.3,1.2,1.3,5616600000,5616600000,33546817710.0,43.0,17.497,381400000,1.594,1,785500000,0.61,12604300000,119700000,11831100000,708800000,5200000,5200000.0,0.0,11972000000,2336600000.0,9635400000.0,24363417710.0,-4700000,0,11300000,-257200000,-87700000,-357200000,-43000000,-2000000,395500000,0,311100000,311100000,311100000,0,0,0.242,654300000,131200000,209300000,0.282,4.338,37.749,37.531,909700000,0,101.71,4.616,4.61,807500000,3420500000.0,1287400000,1287400000,217100000,43500000,170700000,1.0,239538076,239200000,258300000.0,5.382,4984300000,1738400000,-300500000,1097700000,20.837,-232600000.0,-222100000,0.001,560440,-0.009
MCK,2019-12-31,-1663000000,60873000000,39390000000.0,21483000000.0,34.492,-154000000,2065000000,2065000000,56139000000,242000000,0.983,8.825,11995000000,3481000000.0,8514000000.0,11995000000,0,228000000,0,0.011,0.41,297000000,525000000,0.009,525000000,297000000,233000000,1.04,1.03,1.04,6174000000,6174000000,35390288877.0,-53.0,134.564,-275000000,-1.536,1,3033000000,0.051,12820000000,64000000,17928000000,17020000000,2143000000,0.0,2143000000.0,54488000000,40055000000.0,14433000000.0,25460288877.0,709000000,-2000000,-488000000,1561000000,-74000000,949000000,-124000000,0,-121000000,5000000,186000000,186000000,186000000,5000000,56000000,0.003,2673000000,360000000,32744000000,0.394,4.124,-27.765,-30.487,4421000000,0,143.9,0.113,0.115,18831000000,12075000000.0,59172000000,59172000000,0,0,2535000000,1.0,176930430,179000000,180000000.0,330.57,48053000000,0,47000000,2686000000,268.453,-665000000.0,1677000000,-0.023,-3257470,0.0009999999999999
MCO,2020-03-31,-554000000,11306000000,3994000000.0,7312000000.0,3.104,-21000000,2141000000,2141000000,0,487000000,1.699,18.043,7340000000,574000000.0,6766000000.0,7340000000,1222000000,49000000,0,0.009,0.0,605000000,654000000,0.507,654000000,605000000,565000000,2.6,2.57,2.6,582000000,582000000,50544000000.0,23.0,21.495,324000000,1.728,1,1290000000,1.0,5831000000,40000000,8323000000,0,90000000,90000000.0,0.0,10501000000,2351000000.0,8150000000.0,45345000000.0,309000000,-696000000,-308000000,1178000000,-105000000,765000000,-772000000,-55000000,345000000,-29000000,488000000,488000000,488000000,0,-1000000,0.378,698000000,592000000,664000000,0.0,77.912,29.5,29.637,722000000,0,241.84,9.111,9.111,1413000000,10041000000.0,1290000000,1290000000,0,37000000,641000000,1.0,187500000,187500000,189600000.0,6.88,5475000000,165000000,77000000,872000000,29.2,1643000000.0,1185000000,-0.2249999999999998,100000,0.0
MDLZ,2020-03-31,-11625000000,63598000000,9068000000.0,54530000000.0,17.986,-214000000,1925000000,1925000000,4256000000,760000000,0.533,1.474,20223000000,6436000000.0,13787000000.0,20223000000,0,256000000,0,0.022,0.285,1091000000,1347000000,0.201,1347000000,1091000000,901000000,0.53,0.52,0.53,25674000000,25674000000,91341336053.0,22.0,17.296,70000000,0.049,1,2451000000,0.365,37487000000,190000000,27405000000,2441000000,6887000000,0.0,6887000000.0,37846000000,17004000000.0,20842000000.0,73043336053.0,624000000,185000000,-720000000,1467000000,-409000000,455000000,-55000000,0,284000000,-60000000,753000000,753000000,753000000,0,7000000,0.112,1595000000,856000000,5554000000,0.538,2.845,19.694,19.833,8644000000,0,51.17,2.805,2.805,3298000000,26961000000.0,6707000000,6707000000,0,28000000,1537000000,1.0,1427464062,1427464062,,4.699,26111000000,708000000,148000000,3308000000,18.292,-7936000000.0,1394000000,0.035,-5478944,-0.034
MDT,2019-12-31,-2546000000,92822000000,24043000000.0,68779000000.0,38.648,-293000000,3709000000,3709000000,2400000000,1919000000,2.752,0.789,25576000000,844000000.0,24732000000.0,25576000000,0,663000000,0,0.021,0.54,1731000000,2394000000,0.31,2394000000,1731000000,1575000000,1.43,1.42,1.43,51808000000,51808000000,156781525012.0,23.0,16.654,2114000000,1.577,1,5317000000,0.689,59547000000,156000000,46407000000,4122000000,7919000000,7919000000.0,0.0,40869000000,8735000000.0,32134000000.0,134914525012.0,-253000000,2000000,-93000000,-37000000,-723000000,-873000000,-1801000000,-1492000000,2407000000,14000000,1915000000,1915000000,1915000000,0,4000000,0.248,3678000000,1639000000,1945000000,0.378,2.604,25.384,25.422,4764000000,0,100.67,4.343,4.344,6248000000,28210000000.0,7717000000,7717000000,573000000,66000000,2587000000,1.0,1340166137,1340500000,1351500000.0,5.757,33275000000,2272000000,-340000000,4477000000,24.823,15308000000.0,-51000000,-0.0210000000000003,-211374,0.0
MET,2019-12-31,13052000000,740463000000,,,72.223,0,16598000000,16598000000,13549000000,588000000,,10.191,17844000000,,,17844000000,0,630000000,0,0.034,0.44,-32000000,598000000,0.035,598000000,-32000000,-32000000,0.61,0.61,0.61,66144000000,66144000000,49125491552.0,7.0,6.625,5181000000,5.657,1,3594000000,0.21,9308000000,0,732401000000,0,473795000000,,,674081000000,,,47879491552.0,-2854000000,-326000000,-250000000,-25000000,-406000000,-1009000000,-7093000000,-6765000000,5181000000,67000000,593000000,536000000,536000000,0,-5000000,0.031,3631000000,-37000000,26745000000,0.721,0.724,8.369,8.57,0,57000000,52.28,0.688,0.688,20443000000,33078000000.0,17143000000,17143000000,0,0,0,1.0,915828071,915828071,,18.719,731155000000,0,-625000000,9460000000,798.354,,97000000,,-3803186,-0.124
MJN,2017-03-31,-383300000,4227100000,2817300000.0,1409800000.0,-2.349,-48400000,1876900000,1876900000,330200000,117600000,2.153,-10.717,2977800000,4500000.0,2973300000.0,2977800000,10900000,25800000,0,0.019,0.412,157400000,183200000,0.207,183200000,157400000,130300000,0.65,0.65,0.65,-431100000,-431100000,17398950710.0,21.0,18.787,148000000,0.807,1,553300000,0.626,157000000,27100000,3862200000,498500000,0,0.0,0.0,4619900000,1308800000.0,3311100000.0,16298050710.0,81500000,0,0,600000,-75900000,-74600000,-48400000,0,196400000,8100000,119900000,119900000,119900000,0,-2300000,0.136,398200000,155100000,536000000,0.634,-37.806,27.526,27.821,963600000,0,88.75,4.448,4.445,355000000,812400000.0,883500000,883500000,21400000,0,354000000,1.0,183640008,183500000,183900000.0,4.815,4070100000,174500000,10400000,55900000,22.18,1508500000.0,-2300000,-0.0219999999999997,210798,-0.012
MKC,2020-03-31,-519500000,10491700000,1524400000.0,8967300000.0,26.781,-38500000,170800000,170800000,742100000,134300000,0.736,1.942,4441800000,813900000.0,3627900000.0,4441800000,0,41900000,0,0.017,0.0,199700000,241600000,0.199,241600000,199700000,164400000,1.09,1.08,1.09,3561900000,3561900000,23038358448.0,23.0,20.183,6300000,0.047,1,469900000,0.388,7337000000,35300000,5353300000,835600000,0,0.0,0.0,6917100000,2072400000.0,4844700000.0,18767358448.0,15400000,0,-12200000,104700000,-82400000,7100000,-38300000,0,44800000,1800000,134300000,134300000,134300000,0,0,0.111,275700000,194200000,789400000,0.0,5.269,28.513,26.744,936000000,0,141.21,3.522,3.525,409900000,2179900000.0,1212000000,1212000000,0,6400000,274700000,1.0,132903891,133000000,134300000.0,9.113,3154700000,0,30100000,699400000,23.72,-548000000.0,117600000,0.016,-9823,-0.0359999999999999
MMC,2020-03-31,-5847000000,31391000000,7749000000.0,23642000000.0,14.446,-118000000,1480000000,1480000000,0,767000000,1.13,3.282,15872000000,2743000000.0,13129000000.0,15872000000,0,183000000,0,0.019,0.455,1121000000,1304000000,0.28,1304000000,1121000000,994000000,1.49,1.48,1.49,7295000000,7295000000,63536136742.0,21.0,17.469,-756000000,-1.497,1,4651000000,1.0,17075000000,127000000,21849000000,0,0,0.0,0.0,23940000000,6859000000.0,17081000000.0,49144136742.0,325000000,-193000000,44000000,1690000000,-232000000,1340000000,-245000000,57000000,-638000000,-132000000,754000000,754000000,754000000,0,13000000,0.162,3581000000,1070000000,2611000000,0.305,6.737,27.609,27.585,2735000000,0,97.1,2.852,2.846,5558000000,15490000000.0,4651000000,4651000000,0,72000000,3581000000,1.0,506118813,505000000,510000000.0,9.21,14316000000,694000000,240000000,256000000,28.349,890000000.0,1648000000,0.0719999999999998,2220919,0.0
MMM,2020-03-31,-8414000000,46212000000,15090000000.0,31122000000.0,17.592,-325000000,4253000000,4253000000,4109000000,1294000000,1.652,3.548,23342000000,3492000000.0,19850000000.0,23342000000,0,440000000,0,0.038,1.47,1565000000,2005000000,0.248,2005000000,1565000000,1565000000,2.24,2.22,2.24,10147000000,10147000000,107467922404.0,17.0,13.713,888000000,1.54,1,3966000000,0.491,19503000000,0,36664000000,4217000000,224000000,224000000.0,0.0,36003000000,9134000000.0,26869000000.0,88378922404.0,1900000000,61000000,-216000000,2207000000,-847000000,1108000000,-375000000,-111000000,1213000000,-46000000,1292000000,1292000000,1292000000,0,2000000,0.16,2303000000,1663000000,2207000000,0.656,8.71,17.779,17.825,10014000000,0,153.65,2.732,2.74,4821000000,42345000000.0,8075000000,8075000000,537000000,120000000,1768000000,1.0,575196371,576800000,581500000.0,14.0,26709000000,0,273000000,136000000,46.305,5956000000.0,2175000000,0.2449999999999998,-403629,0.0239999999999999
MNST,2019-12-31,-32387000,5150352000,2316309000.0,2834043000.0,7.763,-65577000,797957000,797957000,406438000,254954000,3.504,0.235,0,0.0,0.0,0,331706000,16971000,0,0.0,0.0,321233000,338204000,0.332,338204000,321233000,321233000,0.47,0.47,0.47,4171281000,4171281000,32618458878.0,23.0,22.028,227116000,0.423,1,610768000,0.6,2383748000,0,1307550000,360731000,545968000,533063000.0,12905000.0,979071000,661097000.0,317974000.0,33416415878.0,80340000,0,-222461000,-728000,0,-223189000,1461000,61536000,292693000,9375000,254954000,254954000,254954000,0,0,0.251,293723000,317045000,274045000,0.0,8.011,30.164,30.51,298640000,0,62.24,7.955,8.033,540330000,5022480000.0,1017206000,1017206000,0,16466000,293723000,1.0,536896142,537352000,541271000.0,1.893,2766604000,114137000,66279000,14717000,5.149,1655212000.0,0,0.1989999999999998,-785542,0.006
MO,2020-03-31,-2533000000,52618000000,7935000000.0,44683000000.0,3.521,-52000000,5616000000,5616000000,3486000000,1550000000,0.711,7.022,29971000000,3000000000.0,26971000000.0,29971000000,0,65000000,0,0.082,0.84,2385000000,2450000000,0.385,2450000000,2385000000,2110000000,0.83,0.83,0.83,6543000000,6543000000,99563155307.0,39.0,35.879,3077000000,1.656,1,2873000000,0.452,17845000000,275000000,47974000000,2006000000,23861000000,0.0,23861000000.0,45943000000,11154000000.0,34789000000.0,75208155307.0,3504000000,0,0,2000000000,-1563000000,427000000,-52000000,0,3129000000,0,1552000000,1552000000,1552000000,0,-2000000,0.244,537000000,2336000000,278000000,1.012,11.494,-87.35,-87.978,1997000000,0,40.47,2.91,2.91,147000000,36528000000.0,6359000000,6359000000,0,0,537000000,1.0,1858368058,1858368058,,3.422,34773000000,0,558000000,5584000000,18.712,-3219000000.0,1929000000,0.121,1254,-0.061
MOLX,2013-09-30,276271000,3686017000,2087704000.0,1598313000.0,14.527,-46887000,665156000,665156000,633816000,84079000,3.041,0.423,357458000,42458000.0,315000000.0,357458000,0,57245000,0,0.024,0.24,120204000,177449000,0.19,177449000,120204000,118377000,0.47,0.46,0.47,2589433000,2589433000,6596970117.0,18.0,10.928,51964000,0.292,1,302551000,0.323,231050000,1827000,2460818000,580481000,11083000,11083000.0,0.0,1096584000,686451000.0,410133000.0,6904668117.0,-46405000,-62993000,7680000,-7047000,-42723000,-43202000,-111585000,-785000,98851000,9531000,84079000,84079000,84079000,0,0,0.09,179429000,123122000,354565000,0.511,2.666,26.931,26.792,1128494000,0,38.58,1.897,1.889,736983000,2665101000.0,936367000,936367000,0,6195000,179429000,1.0,178970143,178247000,181545000.0,5.253,3454967000,105835000,34298000,20833000,19.383,1401253000.0,-6825000,-0.06,890864,0.032
MON,2018-03-31,-2445000000,22687000000,10056000000.0,12631000000.0,17.583,-243000000,2409000000,2409000000,2053000000,1460000000,1.407,1.924,7847000000,1212000000.0,6635000000.0,7847000000,1800000000,193000000,0,0.018,0.54,1945000000,2138000000,0.426,2138000000,1945000000,1840000000,3.31,3.27,3.31,7754000000,7754000000,57531574665.0,17.0,13.724,95000000,0.215,1,2966000000,0.591,5077000000,105000000,15899000000,4015000000,0,0.0,0.0,14921000000,7149000000.0,7772000000.0,52093574665.0,-693000000,0,0,-675000000,-238000000,-892000000,-156000000,0,338000000,17000000,1459000000,1459000000,1459000000,0,1000000,0.291,1070000000,1896000000,888000000,0.163,6.718,20.913,20.894,6109000000,0,118.05,3.57,3.567,3350000000,13290000000.0,5019000000,5019000000,394000000,29000000,652000000,1.0,441283987,441000000,445500000.0,11.381,17610000000,495000000,381000000,339000000,39.932,2907000000.0,-270000000,0.1280000000000001,425814,0.0969999999999999
MOS,2019-12-31,-1598200000,19298500000,3718200000.0,15580300000.0,24.255,-341100000,519100000,519100000,1995600000,-950400000,1.435,1.081,4614300000,88800000.0,4525500000.0,4614300000,0,233100000,0,0.009,0.05,-1163100000,-930000000,-0.448,-930000000,-1163100000,-1209800000,-2.4,-2.4,-2.4,9185500000,9185500000,11090979244.0,-10.0,-48.967,-63500000,-0.168,1,80700000,0.039,1156900000,46700000,19645100000,2076400000,763600000,0.0,763600000.0,9930900000,2591700000.0,7339200000.0,6995779244.0,-126200000,3900000,-32800000,-13800000,-19000000,-65900000,-346800000,-9200000,277600000,8900000,-921000000,-921000000,-921000000,0,-29400000,-0.444,1275300000,-1194600000,680400000,-0.021,0.762,-6.554,-6.644,11690000000,0,18.47,0.785,0.796,803900000,9921500000.0,2076300000,2076300000,0,2900000,104300000,1.0,378764442,378700000,378700000.0,5.483,18141600000,515400000,-288800000,1040700000,47.905,1126500000.0,-49800000,-0.0789999999999999,1791,-0.063
